,mol_name,SMILES,PLANET_affinity
219,,Cc1ccc(SCCC(=O)N(CC[NH+](C)C)Cc2ccc(C#N)cc2)cc1C,7.503056
220,,CCOC(=O)N1CCN(c2nc3ccc(C)cc3cc2C[NH2+]C23CC4CC(CC(C4)C2)C3)CC1,5.909883
221,,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@@]1(C)CO[C@H](C1)O2,4.9995103
222,,CCCC[NH+]1Cc2cccc(NC(=O)Cc3csc(-c4cccnc4)n3)c2C1,7.7495832
223,,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,9.557881
224,,c1cc(CCNc2c3c(nc4ccccc24)CCCC3)cc(CCNc2c3c(nc4ccccc24)CCCC3)c1,7.9407196
225,,CN(CCCNc1c2c(nc3ccccc13)CCCC2)CCCNc1c2c(nc3ccccc13)CCCC2,8.611525
226,,CCOC[C@@H](O)C[NH+](Cc1c(C)nn(-c2ccccc2)c1Oc1ccc(F)cc1F)[C@@H](C)CC,4.734623
227,,C[C@@H]1C[C@H](C)CN(C(=O)C[NH+]2CCC[C@@H]2[C@@H]2CCCN2)C1,2.9256592
228,,CN1CCC=C(c2nsnc2OCCCCNCCCCNc2c3c(nc4ccccc24)CCCC3)C1,7.374216
229,,O=C(Nc1ccc(-n2cncn2)c(F)c1)N1CCC[C@@H]1C1CCCCC1,6.3685975
230,,CCOc1ccc(-c2cc(C(=O)N3CC[NH+](C(c4ccccc4)c4ccccc4)CC3)c3ccccc3n2)cc1,7.923334
231,,CC(C)=CCC[C@@]1(C)OC(=O)N(CCC2=c3cc(OC(F)(F)F)ccc3=[NH+][C@H]2C)[C@]1(C)O,7.745254
232,,CN(CCCNC(=O)CCc1c[nH]c2ccccc12)CCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,7.4250393
233,,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1ccncc1,6.0833716
234,,CC1=C(CC(=O)NC2[NH+]=c3ccccc3=[NH+]2)C(=O)N2N=C(c3ccccc3)N[C@H]2N1Cc1ccccc1,8.634297
235,,C1=CC2N=C3CCCCC3=C(NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)C2C=C1,8.044045
236,,CNC(=O)Oc1cccc(CN(C)CCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,7.07129
237,,C[C@@H](c1nnc(SCc2nccn2C(F)F)n1-c1ccc(F)cc1)[NH+]1CCCCC1,6.2782145
238,,c1ccc2/c(=N/CCCCCCC/N=c3\c4ccccc4nc4n3CCCCC4)n3c(nc2c1)CCCCC3,6.569029
239,,CC[C@@H]([C@@H]1NN=C(S[C@@H](C)C(=O)C2=c3ccccc3=[NH+][C@@H]2C)N1c1ccc(OC)cc1)[NH+](C)C,6.937748
240,,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,8.915748
241,,CC[C@@]1(c2cccc(O)c2)CCCCN(CCCCCCCCCCN2CCCC[C@@](CC)(c3cccc(O)c3)C2)C1,11.019249
242,,Cc1cc(C)cc(N(CCC#N)C(=O)C[NH+]2CCC[C@@H]2c2ccc3c(c2)OCCCO3)c1,1.1220813
243,,O=C1CCCN1CC#CCN1CCCC1,2.2001214
244,,CN(CCOCCNC(=S)NC(=O)c1ccc2c(c1)-c1ccccc1C2=O)Cc1ccccc1,5.5205374
245,,O=C(NC(=S)NCCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)C(=O)c1ccccc1-2,7.446168
246,,C[C@H](OC(=O)COc1cc(Cl)c(Cl)cc1Cl)C(=O)NC1(C#N)CCCCC1,6.6155367
247,,COc1cc2oc(-c3ccc(N4CCCCC4)cc3)cc(=O)c2cc1OC,6.389045
248,,Cc1cccc(Cl)c1NC(=S)N(CCCn1cc[nH+]c1)Cc1cccc(F)c1,7.0551233
249,,C[N+]1(Cc2ccccc2)CCC(CCC(=O)c2ccc3c(c2)CCO3)CC1,7.7094316
250,,c1ccc(CN2CCC(CCNc3cc4ccc5ccccc5c4nn3)CC2)cc1,7.9776483
251,,CCN(CCCCCCC(=O)c1ccc(OC)c(OC)c1)Cc1ccccc1OC,7.058625
252,,CN1CCC=C(c2nsnc2OCCCOCCCC(=O)NCCCNc2c3c(nc4ccccc24)CCCC3)C1,6.8274164
253,,Cc1nc2cccc(F)c2c(N)c1CSC1(C(F)(F)F)CCCO1,4.4222302
254,,O=[N+]([O-])c1ccc(/C=[NH+]/[C@@H]2CCCC[C@H]2/[NH+]=C/c2ccc([N+](=O)[O-])cc2)cc1,5.8861127
255,,Cc1cc(C[NH+]2CCC[C@@H](C(=O)Nc3ccc(-c4ccn[nH]4)cc3)C2)oc1C,6.5001116
256,,c1ccc2c(c1)[nH]c1c[n+](CCCCCCCCCCC[n+]3ccc4c(c3)[nH]c3ccccc34)ccc12,5.895516
257,,CCOc1cc(C[NH2+][C@H](c2ccc3c(c2)OCCO3)C(C)C)ccc1OC(F)F,7.8776436
258,,c1ccc2c(NCCc3cocc3CCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,7.9469004
259,,CCc1oc2ccccc2c1CN(C)C(=O)CC1=c2ccccc2=[NH+]C1,6.432251
260,,Cc1ccc([C@H]2[C@H]3[NH+]=c4ccccc4=C3CCN2C(=O)c2cccs2)cc1,3.42406
261,,CCCC[C@H](CC)C(=O)N(c1ccccc1Cl)[C@@H](C(=O)NC(C)(C)CC(C)(C)C)c1ccc(O)cc1,6.1619573
262,,O=C(CCCCC1CCSS1)NCCNc1c2c(nc3ccccc13)CCCC2,6.03782
263,,Clc1ccc2/c(=N/CCCCCCCC/N=c3/c4ccc(Cl)cc4nc4n3CCC4)n3c(nc2c1)CCC3,6.9515877
264,,Cc1oc(-c2cccc3ccccc23)nc1C[NH+](C)Cc1nc(-c2cccnc2)no1,8.024369
265,,CCN1CCN(CCCCCCCCOc2ccc(CN(CC)CC)cc2)CC1,8.433296
266,,CCN(CC)Cc1ccc(OCCCCCCCCN2CCCC2)cc1,7.5371413
267,,CCOC(=O)[C@H]1CCCCN1C(=O)C[NH+]1CCCN(C(=O)C(C)(C)C)CC1,1.4265802
268,,O=C(Cc1c[nH]c2ccccc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,6.9909515
269,,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCOc1ccc(CN3CCCCC3)cc1)C2,9.169187
270,,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12,6.73595
271,,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3ccccc3c2)c1,6.6798916
272,,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(CN3CCCC3)cc1)C2,6.588555
273,,C[C@H]([NH2+]Cc1cc(Cl)c(OCc2ccccc2)c(Cl)c1)c1ccccc1,7.121035
274,,COc1ccc([C@@H](C)[NH2+]CC(=O)Nc2cc(C)c(Cl)cc2OC)cc1Br,6.295597
275,,O=C(CCCCC1CCSS1)NCCCCCNc1c2c(nc3ccccc13)CCCC2,6.6310544
276,,CCc1ccc(N(Cc2ccccc2Cl)C2=[NH+][C@H]3CS(=O)(=O)C[C@@H]3S2)cc1,5.193049
277,,O=S1(=O)CC[C@@H]([NH+](Cc2ccccc2F)C[C@H](O)COc2ccccc2F)C1,6.707732
278,,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCOc1ccc(C(=O)N3CCCC3)cc1)C2,8.793458
279,,CC[C@@H](C(=O)N(c1cccc(Cl)c1)[C@@H](C(=O)NC(C)(C)CC(C)(C)C)c1cccc(O)c1)c1ccccc1,6.6911774
280,,C[C@@H]1CN(c2nc3cc(Cl)ccc3c3nnc(-c4cccs4)n23)CC[NH2+]1,7.3489175
281,,O=C(NCc1ccccn1)[C@@H](c1cc2ccccc2o1)[NH+]1CCN(C(c2ccccc2)c2ccccc2)CC1,7.552962
282,,CC(C)NC(=O)[C@@H]1C[C@@H](SC2[NH+]=c3ccccc3=[NH+]2)C[NH+]1Cc1ccc(OC(F)(F)F)cc1,8.87947
283,,COc1cc2occ(-c3cccc(N4CCCC4)c3)c(=O)c2cc1OC,5.5684776
284,,CN1CCC=C(c2nsnc2OCCCOCCC(=O)NCCCNc2c3c(nc4ccccc24)CCCC3)C1,6.6775737
285,,COc1cc(O)c(C(=O)/C=C/c2ccc(N3CCCC3)cc2)cc1OC,5.6406393
286,,CCCCN(C)C(=O)[C@@H]1N=C2C=CC=CN2[C@H]1C[NH+](C)C[C@@H]1N=CC(C)=N1,7.072305
287,,Cn1cc(C(=O)NCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c2ccccc21,7.483567
288,,c1ccc2c(NCCc3ccc(CCNc4c5c(nc6ccccc46)CCCC5)cc3)c3c(nc2c1)CCCC3,7.223551
289,,c1cnc2nc3c(c(NCCCCCCNc4c5c(nc6ncccc46)CCCC5)c2c1)CCCC3,6.9194937
290,,COCc1c(C(=O)N2C[C@H](c3ccccc3)OC[C@@H]2C)sc2ccccc12,6.5058584
291,,C[NH+](C)CCCNc1cccc(-c2cc3c4c(ccc3o2)OC(C)(C)C=C4)n1,7.039713
292,,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCCCOc1ccc(CN3CCCCC3)cc1)C2,8.878176
293,,c1ccc2c(c1)[nH]c1c[n+](CCCCCCCCCCCC[n+]3ccc4c(c3)[nH]c3ccccc34)ccc12,6.0106735
294,,COc1cc(/C=C/C(=O)NCCCNc2c3c(nc4ccccc24)CCCC3)ccc1O,6.453158
295,,O=C(CCc1c[nH]c2ccccc12)NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,6.6546583
296,,COCCCn1c(SCC(=O)Nc2ccc(C3CCCCC3)cc2)nnc1-c1ccncc1,6.8297777
297,,CCCCc1[nH]c(Cl)c(CN2Cc3ccccc3O[C@@H](C[NH+](C)C)C2)[nH+]1,6.505533
298,,O=C(c1ccncc1)N(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,6.9372993
299,,O=C(CCCc1c[nH]c2ccccc12)NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,6.7208977
300,,CCCCCOc1ccc([C@@H]2c3c(-c4cc(C)cc(C)c4O)n[nH]c3C(=O)N2CCCCC)cc1OCC,7.3952823
301,,CSc1ccc2[nH+]c(N3CCN(C/C=C/c4ccccc4)CC3)cc(C)c2c1,7.444425
302,,C[C@H]1[NH+]=c2ccccc2=C1CCN(Cc1ccccn1)C(=S)Nc1cccc(F)c1,7.1674614
303,,CCCCCCC(=O)N(Cc1c(CC)nn(-c2ccc(F)cc2)c1N1CC[NH+](C(C)C)CC1)CC(C)C,6.4730806
304,,CCN(CC)CCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCc1c-3[nH]c2ccccc12,5.400322
305,,c1ccc2c(NCCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,8.75458
306,,Cc1nc2ccc(C(=O)CCC3CCN(Cc4ccccc4)CC3)cc2s1,6.626685
307,,C[N+](C)(CC(=O)c1ccc(-c2ccc(C(=O)C[N+](C)(C)CC3OCCCO3)cc2)cc1)CC1OCCCO1,3.4244049
308,,Oc1c(CNCCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)ccc2cccnc12,8.064694
309,,CCC(C)(C)n1nnnc1[C@H](C(C)C)[NH+](CCc1ccccc1)Cc1cc2cccc(C)c2[nH]c1=O,0.64606076
310,,CC(C)Oc1ccc(C[NH2+]CC[C@@]2(Cc3ccccc3Cl)CCOC(C)(C)C2)cc1,5.8856425
311,,CC[C@H](C)C1=N[C@H]2CC[C@]34C[C@]35C(=O)C[C@]3(C)[C@@H]([C@H](C)N(C)C)[C@H](O)C[C@@]3(C)[C@@H]5CC[C@H]4[C@]2(C)CN1,4.6231995
312,,O=C(C1=c2ccccc2=[NH+]C1)[C@@H](S[C@@H]1NN=NN1Cc1ccco1)c1ccccc1,5.008888
313,,COc1cc(CCC(=O)NCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,6.30746
314,,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc(Cc3ccccc3)cc2)c1,7.1457796
315,,CCN(CC(F)(F)F)CC(CC)(CC)C[NH2+]C1CC1,2.6407568
316,,COc1cc2c(cc1O)C(=O)C(C)C2,1.4869363
317,,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)OCCO2,6.421172
318,,CN(CCCCSc1c2c(nc3ccccc13)CCCC2)CCCNc1c2c(nc3ccccc13)CCCC2,8.031643
319,,COc1cc2cc(C(=O)C3CCC[N+](C)(Cc4ccc([N+](=O)[O-])o4)CC3)sc2cc1OC,5.80972
320,,COc1cc2oc(-c3ccc(N4CCCC4)cc3)cc(=O)c2cc1OC,6.10872
321,,O=c1ccc2c([nH]1)CCC[C@@H]2NCCCCCCCCCCCCN[C@H]1CCCc2[nH]c(=O)ccc21,7.96507
322,,Cc1ccc2c(c1)=C[C@@H](CN(C(=O)c1cccs1)C1CCCCC1)C(=O)[NH+]=2,5.863882
323,,Cc1c(N2CCN(C)CC2)nc2ccccc2c1C(=O)NCCCCCCCNc1c2c(nc3ccccc13)CCCC2,8.82515
324,,O=C(CNc1c2c(nc3ccccc13)CCCC2)NCCC1CCN(Cc2ccccc2)CC1,8.054006
325,,CCN(CCCCCN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O)Cc1cccc(OC(=O)NC)c1,6.2284713
326,,COc1ccc(C)cc1S(=O)(=O)NCCC1=c2cc(OC(F)(F)F)ccc2=[NH+][C@@H]1C,6.3473387
327,,c1ccc(CN2CCC(CCCc3noc4ccccc34)CC2)cc1,6.7264037
328,,C[C@H]1CCC[C@]([NH3+])(c2nc(-c3ccc(F)c(Cl)c3)cs2)C1,2.1291022
329,,O=C(C1CC1)N1CCC[C@@H](C(=O)N2CCC[C@@H]2C[NH+]2CCCC2)C1,6.246505
330,,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCOc1ccc(CN3CCCCC3)cc1)C2,9.476476
331,,COc1ccc(-c2cc3c(c(=O)o2)C[C@@]2(O)[C@@]4(C)C=CC(=O)C(C)(C)[C@@]4(O)CC[C@@]2(C)O3)cc1,1.3338225
332,,CCn1c(C)nc2cc(C(=O)CCC3CCN(Cc4ccccc4)CC3)ccc21,7.024829
333,,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc3c(c2)O/C(=C\c2cccc4ccccc24)C3=O)c1,7.4231367
334,,O=C(CCc1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,6.8249946
335,,O=c1cc(C[NH+]2CCN(c3ccccc3F)CC2)nc(N2CCC[NH+](Cc3cccs3)CC2)[nH]1,10.445768
336,,COc1cc2c(cc1OC)C(=O)C(CN1CCN(Cc3ccccc3)CC1)C2,6.755292
337,,O=C(CCOCCc1c[nH]c2ccccc12)NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,6.582146
338,,CCC(C)(C)[NH2+][C@H]1CC(=O)N(C2CCCCC2)C1=O,0.6398046
339,,CCN(CCCCCCN1C(=O)c2cccc3cccc(c23)C1=O)Cc1ccccc1OC,5.312964
340,,O=C1Cc2ccccc2CN1CCC1CCN(Cc2ccccc2)CC1,6.634714
341,,COc1cc2cc(C(=O)CCc3cc[n+](Cc4ccc([N+](=O)[O-])o4)cc3)sc2cc1OC,5.7938457
342,,CCOc1ccccc1CN(CCCn1cc[nH+]c1)C(=O)Nc1ccc(Cl)cc1F,7.974147
343,,CCN(CC)Cc1ccc(OCCCCN2CC[C@@]34C=C[C@H](O)C[C@@H]3Oc3c(OC)ccc(c34)C2)cc1,8.771209
344,,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCOc1ccc(CN3CCCCC3)cc1)C2,9.510848
345,,O=[N+]([O-])/C=C(\NCCC1CCN(Cc2ccccc2)CC1)Nc1ccccc1,3.1163487
346,,c1ccc(CN2CCC(CCNc3ccc(-c4cccs4)nn3)CC2)cc1,6.608315
347,,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CC[N+](CCCCCCCCN1C(=O)c3ccccc3C1=O)=C2,7.5291576
348,,Cc1cccc(C[NH+]2CCC(c3nnc(SC[C@@H]4CCCO4)n3C)CC2)n1,4.9728413
349,,Cc1nn(CCn2c[nH+]c(-c3ccccc3)c2[C@H]2CC=CCC2)c(C)c1C,5.743281
350,,c1ccc2c(NCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)ccnc2c1,7.7747183
351,,O=C1CCc2cc3c(CCC4CCN(Cc5ccccc5)CC4)noc3cc2N1,7.0755663
352,,c1cnc(-n2cccc2CN2CC[C@]3(CCC[NH+](CC4CCC4)C3)C2)nc1,8.287892
353,,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](Cc3ccc(F)cc3)cc1)C2,6.247796
354,,CCCCCC[C@H](C)c1cc(OCC[NH+](CC)CC)c2c(c1)OC(C)(C)C=C2c1ccncc1,7.57547
355,,COc1cc2c(cc1OC)CC(CC1CCN(CCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)CC1)C2,9.150516
356,,COc1cc(C(=O)NCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,6.841961
357,,O=C1c2ccccc2CN1CCC1CCN(Cc2ccccc2)CC1,6.282897
358,,CCC[NH+]1Cc2cccc(NC(=O)c3cnc4ccccc4n3)c2C1,6.100103
359,,O=C1Cc2cc3c(CCC4CCN(Cc5ccccc5)CC4)noc3cc2N1,6.5701056
360,,Cc1ccc(C)c(C[C@H](Cl)c2ccoc2)c1,3.716763
361,,CC1(C)[NH2+]CC[C@]12CCCc1ccccc12,0.49515122
362,,CO[C@H]1CCCN(O)[C@@]12CC[C@H](F)C2,3.9025156
363,,Nc1c2c(nc3cnccc13)OCCC2,3.9392743
364,,O=c1ccc2c([nH]1)CCC[C@@H]2NCCCCCCCCCCN[C@H]1CCCc2[nH]c(=O)ccc21,7.628667
365,,CCc1ccccc1NC(=S)N(CCCn1cc[nH+]c1)Cc1ccccc1F,6.87996
366,,O=C([O-])Cc1cc(-c2ccc(F)cc2)ccn1,3.6810353
367,,CC1(C)CC(NC(=O)Cc2csc(-c3ccc(CN4CCOCC4)cc3)n2)CC(C)(C)[NH2+]1,9.669174
368,,S=C(NCCC1CCN(Cc2ccccc2)CC1)Nc1ccccn1,6.523798
369,,CCOC(=O)CC(=O)c1n(-c2ccc(F)cc2)c(-c2ccccc2)n[n+]1C(C)(C)C,6.7276535
370,,[NH3+]C[C@H](c1ccc(Cl)c(Cl)c1)N(CC(F)(F)F)C1CC1,2.314242
371,,COc1cc(C)c(S(=O)(=O)NCCC2=c3cc(Br)ccc3=[NH+][C@@H]2C)cc1C,6.597717
372,,CN(CCC#N)c1ccc(C[NH2+]Cc2ccccc2COCc2ccccc2)cc1,7.4866505
373,,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,9.103087
374,,Cc1ccc(CN(C(=O)Cc2ccccc2)[C@H](C(=O)NC(C)(C)CC(C)(C)C)[C@@H](C)c2ccccc2)o1,5.4302793
375,,C=CCNC(=O)COC(=O)c1cccc(S(=O)(=O)N(CC=C)c2cccc(C(F)(F)F)c2)c1,5.741572
376,,CCCCc1ccc(NC2=NC(=O)/C(=C/c3ccccc3OCc3ccc(C)cc3)S2)cc1,7.4411097
377,,COCC[N+]1(C)CCC(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)CC1,7.9577703
378,,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,6.433336
379,,Cc1c(C)c2ccc(OCCCCOc3cc(O)cc([N+](C)(C)C)c3)cc2oc1=O,6.6705694
380,,CC(C)[NH+](Cc1ccccc1)Cc1cccnc1Cl,4.3005404
381,,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCOc1ccc(CN3CCCCC3)cc1)C2,9.0577
382,,COc1cc2cc(C(=O)CCC3CC[N+](C)(CC4CCCCO4)CC3)sc2cc1OC,9.257863
383,,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(CCN3CCCCC3)cc1)C2,7.490686
384,,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCCCN1C(=O)c3ccccc3S1(=O)=O)C2,8.2222
385,,c1ccc(CN2CCC(CCNc3ccc(-c4ccc5c(c4)OCO5)nn3)CC2)cc1,7.15667
386,,CN1CCC=C(c2nsnc2OCCCCNCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)C1,8.437897
387,,COc1cc2c(cc1OC)C(=O)C(CC1CCN(CCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)CC1)C2,9.19232
388,,CN1CCC(/C=C2\Cc3ccccc3C2=O)CC1,4.98864
389,,COCC[N+]1(C)CCCC(C(=O)c2cc3cc(OC)c(OC)cc3s2)CC1,7.683924
390,,CCN(CC)Cc1ccc(OCCCCCCCCN2CCCCC2)cc1,8.049352
391,,Cc1ccc2c(c1)=[NH+]C(=O)[C@@H]([C@H]([C@@H]1N=NNN1C(C)(C)C)[NH+](CCc1ccccc1)Cc1ccc(F)cc1)C=2,8.493987
392,,O=C1Nc2ccccc2CN1CCC1CCN(Cc2ccccc2)CC1,7.098504
393,,COc1cc(S(=O)(=O)NCCC2=c3cc(C)ccc3=[NH+][C@H]2C)c(C)cc1C,6.091361
394,,CCC(CC)C(=O)N(Cc1cc2ccc(OC)cc2[nH+]c1N(C)Cc1csc(C)n1)C1CC1,2.37365
395,,CC(C)(C)C[NH+]1CCNC(=O)[C@@H]1CC(=O)NCCc1ccccc1C(F)(F)F,6.622555
396,,CCOc1cc(C[NH2+]C(C)(C)C)cc(Br)c1OCc1ccc(Cl)cc1Cl,7.0242314
397,,C=CCC[C@@H](O)C[NH+](CC(=O)N1CCc2sccc2[C@@H]1COc1cccc(OC)c1)CC(C)C,5.4300995
398,,COc1ccc(Oc2c(C[NH+](C[C@H](O)COC(C)(C)C)C(C)C)c(C)nn2-c2ccccc2)cc1,4.6407313
399,,C/C=C1\C2C=C(C)C[C@]1(N)c1ccc(O)nc1C2(C)C,4.334935
400,,CC(C)CSc1nc(N2CC[NH+](CC(N)=O)CC2)c2c3c(sc2n1)CCCC3,7.876997
401,,[NH3+][C@@H]1C[C@H]1N1C(=O)COCC1=O,0.60210294
402,,CCn1c2ccccc2c2cc(/C=N/Nc3ccc(C(F)(F)F)cn3)ccc21,3.1981432
403,,Cc1cccc2c1ccn2CCC(=O)NCCC1=c2ccccc2=[NH+]C1,6.172738
404,,O=C(CNc1c2c(nc3ccccc13)CCCC2)NCCC1CCN(c2ccccc2)CC1,7.472505
405,,CC1=CC2Cc3nc(O)ccc3C3(C1)NCCCC23,5.1030416
406,,C[C@H]([NH2+]CC(=O)NCC(=O)Nc1ccc(F)c(F)c1)c1ccc(Cl)cc1Cl,7.3998013
407,,Cc1cccn2c(=O)c3cc(C(=O)NCc4ccco4)c(N)[n+](C[C@H]4CCCO4)c3nc12,7.722346
408,,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc(-c3ccccc3)cc2)c1,6.3630433
409,,O=C(CCOc1c[nH]c2ccccc12)NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,6.9477916
410,,c1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)CCCCC4)c3c(nc2c1)CCCCC3,8.073029
411,,Cc1ccccc1N1CC[NH+]([C@H](C)C(=O)N[C@H](C)c2ccccc2)CC1,6.1764426
412,,N#Cc1cccnc1Oc1ccccc1NCC(=O)NC1(C#N)CCCCCC1,7.4657755
413,,CCN(CCNC1=CC(=O)C(NCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC,8.616234
414,,c1ccc2c(NCCCCCCNc3c4c(nc5ccccc35)CCCCC4)c3c(nc2c1)CCCCC3,7.937317
415,,COc1cc(C(=O)NCCCCCCCCC(=O)NNc2c3c(cc4ccccc24)CCCC3)cc(OC)c1OC,6.4648542
416,,O=S(=O)(c1cccs1)N1CCC2(CC1)NCC[NH+]=C2NCc1cc(F)cc(F)c1,6.9622445
417,,Clc1ccc(NCCC2CCN(Cc3ccccc3)CC2)nn1,6.4149814
418,,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)O/C(=C\c2cccc4ccccc24)C3=O)c1,7.3312764
419,,C[NH+](C)CCCN(C(=O)c1cc(-c2ccccc2)nc2ccccc12)c1nc2c(F)cccc2s1,7.37863
420,,c1cnc2nc3c(c(NCCCCCCCCNc4c5c(nc6ncccc46)CCCC5)c2c1)CCCC3,7.438095
421,,Clc1cc(Cl)c2c(NCCCCCCCSc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,7.216577
422,,C[C@@H]1[C@H](C)CCC[C@H]1NC(=O)CSc1nnc(C[NH+]2CCCCC2)n1-c1ccc(F)cc1,6.021643
423,,O=C(Cn1cc(-c2ccc(Cl)c(Cl)c2)[n+]2c1CCC2)Nc1ccc2c(c1)OCCO2,7.0453553
424,,CCCCSc1ccccc1NC(=O)CSc1n[nH]c(N/N=C(/C)c2ccc(OC)cc2OC)n1,1.8309722
425,,CCSc1ccccc1C(=O)N(CCC[NH+](C)C)c1nc2c(CC)cccc2s1,5.3921843
426,,CC[NH+]1CCC[C@H]1CN(Cc1ccc(Br)o1)C(=O)[C@H](OC)c1ccccc1,2.465365
427,,COC(=O)c1c(S(=O)(=O)NCCC2=CCCCC2)sc2c1CC[NH+](CC[C@H](C)O)C2,7.2062
428,,Cc1c(C)c2ccc(OCCCOc3cc(O)cc([N+](C)(C)C)c3)cc2oc1=O,6.6884894
429,,Clc1ccc2c(NCCCCCCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c3c(nc2c1)CCCC3,8.546171
430,,CCc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)O[C@@H]1N2C,5.4027886
431,,C[C@H]1CCc2c(sc(=O)n2C[NH+]2CCC(NC(=O)CC3CCCC3)CC2)C1,4.523645
432,,O=C(c1ccc(S(=O)(=O)Cc2ccccc2)cc1)N(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1,10.377815
433,,COc1cc2c(cc1OC)C(=O)C(CC1CCN(CCNc3c4c(nc5cc(Cl)ccc35)CCCC4)CC1)C2,8.868627
434,,COc1cc2cc(C(=O)CCc3cc[n+](CC4CCC4)cc3)sc2cc1OC,6.607423
435,,CN(C(=O)NCc1ccccc1)C(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C,2.123889
436,,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCOc1cccc(C(C)N3CCOCC3)c1)C2,9.683239
437,,Cc1cc(C)n([C@H](C)CC(=O)N2CCCC[C@@H]2CC[NH+]2CCCC2)n1,4.216666
438,,CCc1nn(-c2ccccc2)c(Oc2ccccc2OC)c1C[NH+](C[C@H](O)COC(C)(C)C)C1CC1,5.6617327
439,,CN(Cc1ccc(C#N)cc1)C(=O)NC[C@H](c1ccc(F)cc1)[NH+](C)C,8.190392
440,,Nc1c2c(nc3cc(Cl)ccc13)C1CCC2C1,3.7206523
441,,c1ccc2c(c1)[nH]c1c[n+](CCCCCCC[n+]3ccc4c(c3)[nH]c3ccccc34)ccc12,6.1814165
