,mol_name,SMILES,PLANET_affinity
192,ACTIVE_0195,NS(=O)(=O)c1ccc(CCONC(=O)c2cccc(C(=O)[O-])n2)cc1,6.602305
193,ACTIVE_0196,NS(=O)(=O)c1ccc(COC(=O)CN(CCN(CC(=O)[O-])c2ccccc2O)c2ccccc2O)cc1,1.1869946
194,ACTIVE_0197,COCCN(CCOC)Cc1cc2cc(S(N)(=O)=O)oc2s1,5.286085
195,ACTIVE_0198,Cc1ccc(S(=O)(=O)/N=C(\[O-])Nc2c(S(N)(=O)=O)cc(S(N)(=O)=O)c(Cl)c2Cl)cc1,9.698767
196,ACTIVE_0199,NS(=O)(=O)c1ccc(C[n+]2c(-c3ccccc3)cccc2-c2ccccc2)cc1,0.46462905
197,ACTIVE_0200,Cc1[nH+]cc(CO)c(CNc2nc(NCc3c(CO)c[nH+]c(C)c3[O-])nc(Nc3ccc(S(N)(=O)=O)cc3)n2)c1[O-],9.680127
198,ACTIVE_0201,CCOC(=O)c1c(C(=O)Nc2nnc(S([NH-])(=O)=O)s2)nn(-c2cccc(N)c2)c1-c1ccccc1,6.284158
199,ACTIVE_0202,NS(=O)(=O)c1ccc(CCNC(=O)CCCNc2ccn([O-])c(=O)n2)cc1,5.7110214
200,ACTIVE_0203,CC(C)CNC(=O)C[C@H]1Sc2sc(S(N)(=O)=O)cc2NC1=O,5.301846
201,ACTIVE_0204,NS(=O)(=O)[N-]c1ccc2ccccc2c1,7.542329
202,ACTIVE_0205,NS(=O)(=O)c1ccc(CCNCc2ccc(S(=O)(=O)[O-])o2)cc1,7.424461
203,ACTIVE_0206,COc1ccc(S(=O)(=O)N(CC(=O)NO)OCc2ccc(OCc3ccccc3)cc2)cc1,7.1952333
204,ACTIVE_0207,COCCN(CCOC)Cc1cc2cc(S(N)(=O)=O)sc2s1,5.6680574
205,ACTIVE_0208,[NH-]S(=O)(=O)c1nnc(NC(=O)[C@@H](N)Cc2ccccc2)s1,7.698291
206,ACTIVE_0209,Cn1[nH+]c(S([NH-])(=O)=O)s/c1=N\S(=O)(=O)c1c(F)c(F)c(F)c(F)c1F,9.722797
207,ACTIVE_0210,NS(=O)(=O)c1nnc([N-]S(=O)(=O)c2ccc([N-]S(=O)(=O)c3c(F)c(F)c(F)c(F)c3F)cc2)s1,10.003882
208,ACTIVE_0211,NS(=O)(=O)c1cc2cc(C[NH+]3CCSCC3)sc2s1,5.9791718
209,ACTIVE_0212,NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,6.6641955
210,ACTIVE_0213,NS(=O)(=O)c1ccc(NC(=O)CN2CCOCC2)cc1,5.548302
211,ACTIVE_0214,NS(=O)(=O)c1ccc(N/C([S-])=[NH+]/Nc2ccccc2F)cc1,6.565535
212,ACTIVE_0215,CCc1cc(-c2ccccc2)cc(-c2ccccc2)[n+]1-c1ccc(S(=O)(=O)[N-]c2nnc(S(N)(=O)=O)s2)cc1,9.067822
213,ACTIVE_0216,NS(=O)(=O)c1ccc(C(=O)NNC(=O)Nc2ccc([C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)cc2)cc1,7.9690437
214,ACTIVE_0217,NS(=O)(=O)c1[nH+]c2ccc([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2s1,7.4210253
215,ACTIVE_0218,COCCOCCN(CCOC)[C@H](Cc1ccc(F)cc1)c1cc2cc(S(N)(=O)=O)sc2s1,2.457407
216,ACTIVE_0219,Cc1cc(C)[n+](CC(=O)NNc2ccc(S(N)(=O)=O)cc2)c(C)c1,3.8767223
217,ACTIVE_0220,C[C@H](CCC(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1)[C@H]1CC[C@H]2[C@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,7.2308097
218,ACTIVE_0221,CN1CCN(NC(=S)Nc2ccc(S(=O)(=O)[N-]c3nnc(S(N)(=O)=O)s3)cc2)CC1,8.577782
219,ACTIVE_0222,NS(=O)(=O)c1ccc(CNC(=O)c2cccc(C(=O)[O-])n2)cc1,6.9900513
220,ACTIVE_0223,NS(=O)(=O)c1nc2ccc(OC(=O)c3c(F)c(F)c(F)c(F)c3F)cc2s1,8.793661
221,ACTIVE_0224,NS(=O)(=O)c1cc2cc(N3CCSCC3)sc2s1,6.855328
222,ACTIVE_0225,C[C@H](CCC(=O)OCCc1ccc(S(N)(=O)=O)cc1)[C@H]1CC[C@H]2[C@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C,7.64615
223,ACTIVE_0226,C[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1nnc(S([NH-])(=O)=O)s1,6.052677
224,ACTIVE_0227,CC1(C)O[C@H]2[C@@H]3OS(=O)(=O)O[C@@H]3CO[C@@]2(COS(N)(=O)=O)O1,5.6109056
225,ACTIVE_0228,NS(=O)(=O)c1ccc(C(=O)NCc2cccc3ccccc23)cc1,7.2352715
226,ACTIVE_0229,Cn1nc(S(N)(=O)=O)s/c1=N/C(=O)CN(CCN(CC(=O)[O-])c1ccccc1O)c1ccccc1O,1.5160713
227,ACTIVE_0230,Nc1c(F)cc(S(=O)(=O)[N-]c2nnc(S(N)(=O)=O)s2)cc1Br,9.20711
228,ACTIVE_0231,NS(=O)(=O)c1nnc(NC(=O)c2cccc(C(=O)[O-])n2)s1,6.8689737
229,ACTIVE_0232,NS(=O)(=O)c1ccc(COC(=O)c2c(F)c(F)c(F)c(F)c2F)cc1,7.1006465
230,ACTIVE_0233,CCCC(CCC)C(=O)N[C@@H]1Cc2ccc(S(N)(=O)=O)cc2C1,5.9631877
231,ACTIVE_0234,NS(=O)(=O)c1ccc(C(=O)NNC(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,7.829441
232,ACTIVE_0235,NS(=O)(=O)c1ccc(NC(=S)N[C@@H](Cc2cnc[nH]2)C(=O)N[C@H](Cc2ccccc2)C(=O)[O-])cc1,6.7539806
233,ACTIVE_0236,N[C@@H](C(=O)NCCOCCOCCNC(=O)c1ccc(S(N)(=O)=O)cc1)C(=O)[C@H](N)Cc1ccccc1,5.0203996
234,ACTIVE_0237,NS(=O)(=O)Oc1ccc(-c2ccccc2)cc1,7.286861
235,ACTIVE_0238,NS(=O)(=O)c1nnc(NSC(=S)N2CCOCC2)s1,6.90869
236,ACTIVE_0239,NS(=O)(=O)c1ccc(COS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1,7.9387674
237,ACTIVE_0240,COCC[NH+](CCOC)Cc1cc2cc(S(N)(=O)=O)oc2s1,4.7411194
238,ACTIVE_0241,CCN(C(=O)c1ccc(CO[N+](=O)[O-])cc1)[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,9.985793
239,ACTIVE_0242,NS(=O)(=O)c1nnc(NC(=O)CCNC(=O)c2c(F)c(F)c(F)c(F)c2F)s1,7.347354
240,ACTIVE_0243,NS(=O)(=O)c1ccc(CNc2nc(Oc3ccccc3)nc(Oc3ccccc3)n2)cc1,7.898627
241,ACTIVE_0244,[NH-]S(=O)(=O)c1nnc([N-]S(=O)(=O)c2ccc([N-]S(=O)(=O)c3c(F)c(F)c(F)c(F)c3F)cc2)s1,9.706523
242,ACTIVE_0245,Cc1cc2c(cc1Cl)SC(N/N=c1\cc[n-]cc1S(N)(=O)=O)=NS2(=O)=O,8.349306
243,ACTIVE_0246,Cc1cc(C)[n+](CC(=O)NCCC(=O)Nc2nnc(S([NH-])(=O)=O)s2)c(C)c1,6.7861366
244,ACTIVE_0247,NS(=O)(=O)c1cnccc1Sc1cccc[n+]1[O-],7.9502425
245,ACTIVE_0248,[NH-]S(=O)(=O)c1nnc(NC(=O)CCN2C(=O)c3cccnc3C2=O)s1,5.3783836
246,ACTIVE_0249,Cc1cc(C)[n+](CC(=O)OCc2ccc(S(N)(=O)=O)cc2)c(C)c1,1.591777
247,ACTIVE_0250,NS(=O)(=O)c1ccc(NC(=O)CCCCCNc2ccn([O-])c(=O)n2)cc1,5.9933023
248,ACTIVE_0251,NS(=O)(=O)c1ccc(-n2cc(CO[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)nn2)cc1,6.965141
249,ACTIVE_0252,Cc1cc(C)[n+](Cc2ccc(S(N)(=O)=O)cc2)c(C)c1C,5.909695
250,ACTIVE_0253,Cc1cc(C)[n+](CC(=O)Nc2ccc(S(=O)(=O)[N-]c3nnc(S(N)(=O)=O)s3)cc2)c(C)c1,5.3066697
251,ACTIVE_0254,C[C@H](CCC(=O)NCc1ccc(S(N)(=O)=O)cc1)[C@H]1CC[C@H]2[C@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C,7.7500153
252,ACTIVE_0255,C[NH+]1CCN(CCC(=O)Nc2nnc(S([NH-])(=O)=O)s2)CC1,5.667544
253,ACTIVE_0256,NS(=O)(=O)c1ccc(CCNC(=O)CN(CC(=O)[O-])S(=O)(=O)c2ccc(Oc3ccccc3)cc2)cc1,8.304121
254,ACTIVE_0257,NS(=O)(=O)c1ccc(/N=C/c2coc3ccccc3c2=O)cc1,6.3521624
255,ACTIVE_0258,Cc1cc(C)[n+](-c2ccc(S(=O)(=O)[N-]c3nnc(S(N)(=O)=O)s3)cc2)c(C)c1,9.985524
256,ACTIVE_0259,NS(=O)(=O)c1nnc(NC(=O)Nc2c(F)c(F)c(F)c(F)c2F)s1,7.8454285
257,ACTIVE_0260,CC[N@@H+]1CCC[C@@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,5.50504
258,ACTIVE_0261,[NH-]S(=O)(=O)c1nnc(NC(=O)CN2CCOCC2)s1,6.4684834
259,ACTIVE_0262,NS(=O)(=O)c1nnc([N-]S(=O)(=O)c2ccc(NC(=S)N[C@H](O)[C@H](O)c3ccc([N+](=O)[O-])cc3)cc2)s1,8.880036
260,ACTIVE_0263,NS(=O)(=O)c1ccc2c(c1)C[C@@H](NC(=O)c1c(F)c(F)c(F)c(F)c1F)C2,8.220435
261,ACTIVE_0264,NS(=O)(=O)c1cc2c(s1)[C@@H](O)CCS2,6.021355
262,ACTIVE_0265,NS(=O)(=O)c1ccc(CC/[NH+]=C(\[S-])NNCC[NH+]2CCOCC2)cc1,5.879252
263,ACTIVE_0266,NS(=O)(=O)c1ccc(CCN/C([S-])=[NH+]/NCCCN2CC[NH+](CCC[NH3+])CC2)cc1,5.6523466
264,ACTIVE_0267,NS(=O)(=O)c1ccc(NC(=S)N[C@H](Cc2cnc[nH]2)C(=O)NCC(=O)[O-])cc1,6.1089773
265,ACTIVE_0268,NS(=O)(=O)c1ccc(CNSC(=S)N2CCOCC2)cc1,5.6301527
266,ACTIVE_0269,Cc1cc2c(cc1Cl)SC(N/N=c1\cc[nH]cc1S(N)(=O)=O)=NS2(=O)=O,8.049732
267,ACTIVE_0270,NS(=O)(=O)c1ccc(C(=O)NCC(=O)NCC(=O)NCC(=O)N2CCC[C@@H]2C(=O)[O-])cc1,4.850799
268,ACTIVE_0271,NS(=O)(=O)c1ccc(CC/[NH+]=C(\[S-])NNc2ccccc2F)cc1,6.35094
269,ACTIVE_0272,NS(=O)(=O)c1ccc(NC(=S)N[C@H](Cc2c[nH]c3ccccc23)C(=O)[O-])cc1,6.159244
270,ACTIVE_0273,CC(C)(C)C(=O)Oc1ccc2cc(S(N)(=O)=O)oc2c1,5.6400404
271,ACTIVE_0274,NS(=O)(=O)c1ccc(Sc2ccccc2)c(C(=O)NCc2ccccc2)c1,8.745175
272,ACTIVE_0275,NS(=O)(=O)c1ccc(C(=O)NCC(=O)N[C@H](Cc2ccc3ccccc3c2)C(=O)[O-])cc1,6.459035
273,ACTIVE_0276,NS(=O)(=O)c1ccc(Sc2ccccc2)c(C(=O)NCc2ccccn2)c1,8.864449
274,ACTIVE_0277,[NH-]S(=O)(=O)c1nnc(NC(=O)CN2CCN(Cc3ccccc3)CC2)s1,7.7420073
275,ACTIVE_0278,[NH-]S(=O)(=O)c1nnc([N-]S(=O)(=O)c2ccc(NC(=S)NN3CCOCC3)cc2)s1,7.9225173
276,ACTIVE_0279,NS(=O)(=O)c1cc2c(s1)SCC[C@@H]2O,5.9780517
277,ACTIVE_0280,O=S1(=O)C=Cc2ccc(S(=O)(=O)NCC3CC3)cc21,4.798397
278,ACTIVE_0281,[NH-]S(=O)(=O)c1nnc(NC(=O)CCNSC(=S)N2CCOCC2)s1,4.959829
279,ACTIVE_0282,NS(=O)(=O)c1nnc([N-]S(=O)(=O)c2ccc(NC(=S)NN3CCOCC3)cc2)s1,8.276011
280,ACTIVE_0283,NS(=O)(=O)c1ccc(CONC(=O)c2cccc(C(=O)[O-])n2)cc1,6.832264
281,ACTIVE_0284,NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,7.1711545
282,ACTIVE_0285,C[C@H](CCC(=O)NCc1ccc(S(N)(=O)=O)cc1)[C@H]1CC[C@H]2[C@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,6.4136777
283,ACTIVE_0286,NS(=O)(=O)c1ccc(C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N[C@@H](Cc2ccccc2)C(=O)[O-])cc1,6.8614745
284,ACTIVE_0287,NS(=O)(=O)c1ccc(NC(=O)CCCNc2ccn([O-])c(=O)n2)cc1,6.548302
285,ACTIVE_0288,[NH-]S(=O)(=O)c1nnc(N2C(=O)c3cccnc3C2=O)s1,7.641052
286,ACTIVE_0289,[NH-]S(=O)(=O)c1nnc([N-]S(=O)(=O)c2ccc(NC(=O)c3c(F)c(F)c(F)c(F)c3F)cc2)s1,8.298584
287,ACTIVE_0290,CCN(C(=O)c1cccnc1C(=O)[O-])[C@@H]1C[C@@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,7.9692383
288,ACTIVE_0291,NS(=O)(=O)c1nnc([N-]S(=O)(=O)c2ccc(NC(=S)NNc3c(F)c(F)c(F)c(F)c3F)cc2)s1,8.435961
289,ACTIVE_0292,[NH-]S(=O)(=O)c1nnc([N-]S(=O)(=O)c2ccc(NC(=S)NCCN3CC[NH2+]CC3)cc2)s1,7.735519
290,ACTIVE_0293,Cc1cc(-c2ccccc2)cc(C)[n+]1CC(=O)/N=c1/sc(S([NH-])(=O)=O)[nH+]n1C,6.2957773
291,ACTIVE_0294,NS(=O)(=O)c1ccc(NC(=O)CCSSCCC(=O)Nc2ccc(S(N)(=O)=O)cc2Cl)c(Cl)c1,5.259803
292,ACTIVE_0295,NS(=O)(=O)c1ccc(CNC(=O)c2cc3ccccc3oc2=O)cc1,6.6341457
293,ACTIVE_0296,NS(=O)(=O)c1ccc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1,1.3618358
294,ACTIVE_0297,NS(=O)(=O)c1nc2ccc(ONC(=O)c3cccc(C(=O)[O-])n3)cc2s1,6.8015256
295,ACTIVE_0298,NS(=O)(=O)c1ccc(CCNC(=O)CN(CCN(CC(=O)[O-])c2ccccc2O)c2ccccc2O)cc1,2.9386232
296,ACTIVE_0299,NS(=O)(=O)c1ccc(C(=O)NCC(=O)NCC(=O)OCc2ccccc2)cc1,6.048066
297,ACTIVE_0300,COc1ccc(CNC(=O)c2cc(S(N)(=O)=O)cnc2Sc2ccc(F)c(F)c2)cc1,9.59637
298,ACTIVE_0301,Cn1nc(S(N)(=O)=O)s/c1=N/C(=O)c1c(F)c(F)cc(F)c1F,9.319008
299,ACTIVE_0302,NS(=O)(=O)c1nnc(-c2ccccc2Cl)s1,8.594327
300,ACTIVE_0303,NS(=O)(=O)c1ccc(Oc2ccccc2)c(C(=O)NCc2ccccc2)c1,8.6763525
301,ACTIVE_0304,NS(=O)(=O)c1ccc(C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)OCc2ccccc2)cc1,4.142404
302,ACTIVE_0305,NS(=O)(=O)c1ccc(C(=O)OCc2cn([C@@H]3OC[C@@H](O)[C@@H](O)[C@@H]3O)nn2)cc1,5.909232
303,ACTIVE_0306,NS(=O)(=O)c1cc2cc(C(=O)NCC[NH+]3CCSCC3)sc2s1,5.7454677
304,ACTIVE_0307,Cc1cc(C)[n+](CC(=O)NCc2ccc(S(N)(=O)=O)cc2)c(C)c1,4.239695
305,ACTIVE_0308,NS(=O)(=O)c1ccc(CN2C(=O)c3cccnc3C2=O)cc1,5.5957317
306,ACTIVE_0309,[NH-]S(=O)(=O)c1nnc(NC(=O)[C@@H]([NH3+])Cc2ccccc2)s1,6.2305837
307,ACTIVE_0310,NS(=O)(=O)c1ccc(CC[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1,1.7291746
308,ACTIVE_0311,NS(=O)(=O)c1ccc([N-]S(=O)(=O)c2c(F)c(F)cc(F)c2F)c(F)c1,9.722395
309,ACTIVE_0312,Cc1ncc(CO)c(CNc2nc(NCc3ccc(S(N)(=O)=O)cc3)nc(NCc3c(CO)c[nH+]c(C)c3[O-])n2)c1O,9.234751
310,ACTIVE_0313,C[NH+]1CCN(CCC(=O)Nc2ccc(S(N)(=O)=O)cc2)CC1,5.250451
311,ACTIVE_0314,NS(=O)(=O)c1c[n-]cc/c1=N\NC1=NS(=O)(=O)c2cnccc2S1,8.231573
312,ACTIVE_0315,NS(=O)(=O)c1ccc(C(=O)NCC(=O)NCC(=O)N[C@H](Cc2ccc(Cl)cc2)C(=O)[O-])cc1,6.131846
313,ACTIVE_0316,NS(=O)(=O)c1ccc(-n2cc(CO)nn2)cc1,6.38572
314,ACTIVE_0317,C[C@H](CCC(=O)NCCc1ccc(S(N)(=O)=O)cc1)[C@H]1CC[C@H]2[C@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,6.243225
315,ACTIVE_0318,[NH-]S(=O)(=O)c1nnc(-c2ccccc2Cl)s1,8.092574
316,ACTIVE_0319,NS(=O)(=O)c1cnccc1SCc1ccccc1,8.271854
317,ACTIVE_0320,C[C@H](CCC(=O)Nc1sc(S([NH-])(=O)=O)n[n+]1C)[C@H]1CC[C@H]2[C@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,6.599656
318,ACTIVE_0321,CN1CC[NH+](CCC(=O)Nc2ccc(S(N)(=O)=O)cc2)CC1,5.7741575
319,ACTIVE_0322,Cc1cc(C)[n+](CC(=O)NCCC(=O)Nc2nnc(S(N)(=O)=O)s2)c(C)c1,7.17088
320,ACTIVE_0323,C[C@H](CCC(=O)Nc1nnc(S(N)(=O)=O)s1)[C@H]1CC[C@H]2[C@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,7.187214
321,ACTIVE_0324,NS(=O)(=O)c1ccc(NC(=O)c2c(F)c(F)cc(F)c2F)c(F)c1,8.10516
322,ACTIVE_0325,[NH-]S(=O)(=O)N(Cc1ccccc1)Cc1ccccc1,1.9199657
323,ACTIVE_0326,CC(=O)OC[C@H]1O[C@H](n2cc(-c3ccc(S(N)(=O)=O)cc3)nn2)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,4.7889795
324,ACTIVE_0327,NS(=O)(=O)c1nnc(NC(=O)Cc2ccccc2)s1,7.790523
325,ACTIVE_0328,NS(=O)(=O)c1ccc(CCNSC(=S)N2CCOCC2)cc1,5.6932316
326,ACTIVE_0329,C[NH+]1CCN(CC(=O)Nc2nnc(S(N)(=O)=O)s2)CC1,6.188845
327,ACTIVE_0330,NS(=O)(=O)c1ccc(CNC(=O)Cc2cccs2)cc1,5.770284
328,ACTIVE_0331,NS(=O)(=O)c1ccc(CNS(=O)(=O)[C@@H]2O[C@H](C(=O)[O-])[C@H](O)[C@H](O)[C@H]2O)cc1,8.023263
329,ACTIVE_0332,CC(C)(C)c1ccc(/C=[NH+]/Cc2ccc(S(N)(=O)=O)cc2)cc1,7.642129
330,ACTIVE_0333,NS(=O)(=O)c1ccc(NC(=S)NCCC(=O)N[C@H](Cc2c[nH+]c[nH]2)C(=O)[O-])cc1,5.7457895
331,ACTIVE_0334,N#Cc1ccc(Cn2cncn2)cc1-c1ccc(OS(N)(=O)=O)c(Cl)c1,7.9525137
332,ACTIVE_0335,NS(=O)(=O)c1ccc2c(c1)S(=O)(=O)C[C@H]2OCc1ccccc1,7.681025
333,ACTIVE_0336,NS(=O)(=O)c1ccc(CCNC(=O)CCCCCNc2ccn([O-])c(=O)n2)cc1,5.8090906
334,ACTIVE_0337,Cc1cc(-c2ccccc2)cc(C)[n+]1CC(=O)Nc1sc(S([NH-])(=O)=O)[nH+][n+]1C,7.212995
335,ACTIVE_0338,NS(=O)(=O)c1ccc(NC(=O)CCN2CCOCC2)cc1,5.3260617
336,ACTIVE_0339,NS(=O)(=O)c1ccc(CCNc2cc[nH+]cc2S(N)(=O)=O)cc1,9.573148
337,ACTIVE_0340,NS(=O)(=O)c1ccc(-n2cc(CS[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)nn2)cc1,5.7352448
338,ACTIVE_0341,Cc1ccc(S(=O)(=O)/N=C(\[O-])Nc2nnc(S([NH-])(=O)=O)s2)cc1,7.922694
339,ACTIVE_0342,CC1(C)O[C@H]2[C@@H]3OC4(CCCCC4)O[C@@H]3CO[C@@]2(COS(N)(=O)=O)O1,5.309092
340,ACTIVE_0343,Cn1nc(S(N)(=O)=O)s/c1=N/C(=O)CCSSCCC(=O)/N=c1/sc(S([NH-])(=O)=O)[nH+]n1C,5.4222994
341,ACTIVE_0344,NS(=O)(=O)c1ccc(CCNS(=O)(=O)c2ccc(NC(=O)c3c(F)c(F)cc(F)c3F)cc2)cc1,7.614779
342,ACTIVE_0345,[NH-]S(=O)(=O)c1nnc(NC(=O)CC[NH2+]Cc2cc(=O)oc3cc(Cl)ccc23)s1,8.790958
343,ACTIVE_0346,C[NH+]1CCN(CC(=O)Nc2nnc(S([NH-])(=O)=O)s2)CC1,5.9853
344,ACTIVE_0347,CC(C)[C@@H](C(=O)N1C[C@H]2CC[C@H](CC2)C1)n1cc(-c2ccc(S(N)(=O)=O)cc2)nn1,6.282041
345,ACTIVE_0348,NS(=O)(=O)c1ccc(NC(=O)Cc2ccccn2)cc1,6.2494354
346,ACTIVE_0349,Cc1cc(C)[n+](CC(=O)Nc2ccc(S(=O)(=O)Nc3cccc(S(N)(=O)=O)c3)cc2)c(C)c1,5.7805867
347,ACTIVE_0350,NS(=O)(=O)c1nc2ccc(OCCOS(=O)(=O)c3c(F)c(F)c(F)c(F)c3F)cc2s1,8.929037
348,ACTIVE_0351,NS(=O)(=O)c1nnc([N-]S(=O)(=O)c2ccc(NC(=S)NCCN3CCOCC3)cc2)s1,7.700979
349,ACTIVE_0352,NS(=O)(=O)c1ccc(NC(=O)CCC[NH+]2CCOCC2)cc1,4.784467
350,ACTIVE_0353,NS(=O)(=O)c1ccc(C(=O)NCC(=O)NCC(=O)NCC(=O)N[C@H](Cc2ccc3ccccc3c2)C(=O)[O-])cc1,5.2051306
351,ACTIVE_0354,NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3[nH]cc(Cl)c23)cc1,7.9726615
352,ACTIVE_0355,NN(/[NH+]=C(\[S-])NCCc1ccc(S(N)(=O)=O)cc1)c1c(F)c(F)c(F)c(F)c1F,7.8608694
353,ACTIVE_0356,NS(=O)(=O)c1nnc([N-]S(=O)(=O)c2ccc(NSC(=S)N3CCOCC3)cc2)s1,7.9753184
354,ACTIVE_0357,NS(=O)(=O)c1ccc(NC(=S)N[C@@H](Cc2c[nH]c[nH+]2)C(=O)N[C@H](Cc2ccccc2)C(=O)[O-])cc1,6.774272
355,ACTIVE_0358,NS(=O)(=O)c1ccc(NC(=O)CCN2CC[NH+](Cc3ccccc3)CC2)cc1,7.0371857
356,ACTIVE_0359,Cc1cc(-c2ccccc2)cc(C)[n+]1-c1ccc(S(=O)(=O)[N-]c2nnc(S(N)(=O)=O)s2)cc1,9.331033
357,ACTIVE_0360,NS(=O)(=O)c1ccc(CCNCc2cc(=O)oc3cc(Cl)ccc23)cc1,7.469814
358,ACTIVE_0361,Cc1cc(-c2ccccc2)cc(-c2ccccc2)[n+]1CCc1ccc(S(N)(=O)=O)cc1,4.4695945
359,ACTIVE_0362,NS(=O)(=O)c1nc2ccc(OCCONC(=O)c3cccc(C(=O)[O-])n3)cc2s1,6.4362726
360,ACTIVE_0363,NS(=O)(=O)c1nnc(NN2C(=O)c3cccnc3C2=O)s1,7.64242
361,ACTIVE_0364,NS(=O)(=O)c1cc2c(s1)C(=O)CCS2(=O)=O,6.390085
362,ACTIVE_0365,NS(=O)(=O)c1ccc(C(=O)NCc2cccnc2)cc1,6.449727
363,ACTIVE_0366,[NH-]S(=O)(=O)c1nnc([N-]S(=O)(=O)Cc2ccccc2)s1,7.4911284
364,ACTIVE_0367,COc1ccc(CNCc2cc(S(N)(=O)=O)cnc2Sc2ccc(F)c(F)c2)cc1,9.611151
365,ACTIVE_0368,NS(=O)(=O)c1ccc(C(=O)NCc2ccccn2)cc1,6.3275404
366,ACTIVE_0369,COc1ccc(C[NH2+]Cc2cc(S(N)(=O)=O)cnc2Sc2ccc(F)c(F)c2)cc1,9.112377
367,ACTIVE_0370,NS(=O)(=O)c1ccc(CCNC(=O)C[N@H+](CC(=O)N[O-])Cc2ccccc2)cc1,4.583503
368,ACTIVE_0371,COc1ccc(CCCNC(=O)c2cc(S(N)(=O)=O)cnc2Sc2c(F)c(F)cc(F)c2F)cc1,9.515419
369,ACTIVE_0372,NS(=O)(=O)c1ccc(CCNC(=O)c2ccc(S(N)(=O)=O)cc2)cc1,8.831389
370,ACTIVE_0373,[NH-]S(=O)(=O)c1nnc(NCc2cc(=O)oc3cc(Cl)ccc23)s1,8.0603695
371,ACTIVE_0374,NS(=O)(=O)c1ccc(C[NH2+]Cc2cc(=O)oc3cc(Cl)ccc23)cc1,4.1416817
372,ACTIVE_0375,NS(=O)(=O)c1nnc(NC(=O)[C@@H]([NH3+])Cc2ccccc2)s1,7.4984736
373,ACTIVE_0376,NS(=O)(=O)c1cc(C(=O)c2ccccc2)cs1,9.323657
374,ACTIVE_0377,C[C@H](CCC(=O)/N=c1\sc(S([NH-])(=O)=O)[nH+]n1C)[C@H]1CC[C@H]2[C@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C,8.139533
375,ACTIVE_0378,NS(=O)(=O)c1ccc(CNS(=O)(=O)c2c(F)c(F)cc(F)c2F)cc1,7.4119673
376,ACTIVE_0379,NS(=O)(=O)c1cc2c(s1)[S@](=O)CC[C@@H]2O,6.013515
377,ACTIVE_0380,NS(=O)(=O)c1cnccc1Sc1ccncc1S(N)(=O)=O,8.837525
378,ACTIVE_0381,NS(=O)(=O)c1ccc(CCNC(=S)/[NH+]=C2/C=CC(=C3c4ccc(O)cc4Oc4cc(O)ccc43)C(C(=O)[O-])=C2)cc1,9.360771
379,ACTIVE_0382,NS(=O)(=O)c1ccc(C(=O)OC/C=C/COC(=O)c2ccccc2)cc1,3.1525803
380,ACTIVE_0383,NS(=O)(=O)c1nc2ccc(OCCOC(=O)c3c(F)c(F)c(F)c(F)c3F)cc2s1,7.0537534
381,ACTIVE_0384,NS(=O)(=O)c1ccc(/N=C/c2ccccc2)cc1,6.240048
382,ACTIVE_0385,Cc1[nH+]cc(CO)c(CNc2nc(NCc3ccc(S(N)(=O)=O)cc3)nc(NCc3c(CO)c[nH+]c(C)c3[O-])n2)c1[O-],9.1122
